Images/collar_design_labels/c480cf437abc4a2379259cd484fade6b.jpg,collar_design_labels,0.5191;0.0003;0.0507;0.4299;0.0001
Images/collar_design_labels/ef9579098f80acb7a6ddd0a800f5974f.jpg,collar_design_labels,1.0000;0.0000;0.0000;0.0000;0.0000
Images/collar_design_labels/b02d8633d6afab4bad63a515bf1f9920.jpg,collar_design_labels,0.0003;0.9968;0.0028;0.0000;0.0000
Images/collar_design_labels/db639b2ac23a09b2287a9137d19b7b2d.jpg,collar_design_labels,0.0005;0.0001;0.0000;0.0000;0.9995
Images/collar_design_labels/f12b7ebbecdca346e4d8d91fc3c2743c.jpg,collar_design_labels,0.9987;0.0001;0.0010;0.0002;0.0000
Images/collar_design_labels/512aa67fd17dad1aa4f52358205187b3.jpg,collar_design_labels,0.9996;0.0000;0.0003;0.0001;0.0000
Images/collar_design_labels/a6b0a10fa8d58001f3c1bbaa3179a33c.jpg,collar_design_labels,0.9944;0.0002;0.0000;0.0048;0.0007
Images/collar_design_labels/8bd6fcee0a21d8636b5787609d2a7c40.jpg,collar_design_labels,0.9934;0.0014;0.0051;0.0001;0.0000
Images/collar_design_labels/4f9f127b75c655d12cbda8a2c2e5a5a4.jpg,collar_design_labels,0.9998;0.0000;0.0000;0.0002;0.0000
Images/collar_design_labels/133ff5e8350adebb2ecf657532ba8499.jpg,collar_design_labels,0.1141;0.0035;0.8668;0.0155;0.0001
Images/collar_design_labels/0b2c5e72ae93ad91a6de2fa124420e41.jpg,collar_design_labels,0.9942;0.0006;0.0000;0.0001;0.0050
Images/collar_design_labels/7299f720cbdfa5e656c04de82a704a39.jpg,collar_design_labels,0.0086;0.0001;0.0000;0.0000;0.9913
Images/collar_design_labels/19edff3417fdf5648c37b57f597e87f9.jpg,collar_design_labels,0.3276;0.0003;0.0000;0.0009;0.6711
Images/collar_design_labels/81720b0331c77bf146c1248d84d598ab.jpg,collar_design_labels,0.1263;0.8733;0.0001;0.0003;0.0000
Images/collar_design_labels/64259d94ed150cadb98fe40f77340a71.jpg,collar_design_labels,0.9920;0.0002;0.0000;0.0073;0.0005
Images/collar_design_labels/c666da39671188a10537899003838c88.jpg,collar_design_labels,0.0004;0.0124;0.9871;0.0001;0.0000
Images/collar_design_labels/fd5fd608bf4a4fed07d38f737d710183.jpg,collar_design_labels,0.8705;0.0000;0.0000;0.1294;0.0000
Images/collar_design_labels/2dce0c568ddc002739e396c62ec4175a.jpg,collar_design_labels,0.0001;0.0000;0.0000;0.9999;0.0000
Images/collar_design_labels/c819db86f7dabc771919148da322f8f9.jpg,collar_design_labels,0.9119;0.0826;0.0047;0.0007;0.0002
Images/collar_design_labels/524d7dfbb52e8f89461facabccd22ca5.jpg,collar_design_labels,0.8271;0.0016;0.0003;0.1661;0.0049
Images/collar_design_labels/eda52e0ca912e60ef471367a7dbc32f5.jpg,collar_design_labels,0.0847;0.0000;0.0000;0.0000;0.9153
Images/collar_design_labels/363f7075a0203ea400198c8a79a92bfe.jpg,collar_design_labels,0.9910;0.0003;0.0019;0.0003;0.0065
Images/collar_design_labels/6d67538572c799cc28be9ad0945aee07.jpg,collar_design_labels,0.9987;0.0005;0.0000;0.0002;0.0006
Images/collar_design_labels/25b230b1982ee5578e6a61a14d3c17a2.jpg,collar_design_labels,0.9723;0.0270;0.0001;0.0000;0.0005
Images/collar_design_labels/9d9e41872c89ed6adde1896a8604f4c8.jpg,collar_design_labels,0.0025;0.0002;0.0001;0.0000;0.9973
Images/collar_design_labels/fc9a3b9a3d84985ccf3973cdfd1d13fa.jpg,collar_design_labels,0.9770;0.0001;0.0000;0.0206;0.0023
Images/collar_design_labels/9f916d5a1bbc24ff0b6d318f8fa3f972.jpg,collar_design_labels,0.0036;0.0141;0.9822;0.0001;0.0000
Images/collar_design_labels/73e87f655d871d7767ecafd4f701e39d.jpg,collar_design_labels,0.0001;0.9999;0.0000;0.0000;0.0000
Images/collar_design_labels/eb933c09c32e04d184e5a22ca24f877d.jpg,collar_design_labels,0.0010;0.9987;0.0003;0.0000;0.0000
Images/collar_design_labels/baea6fcc6e189f1def89a386735e088c.jpg,collar_design_labels,0.9954;0.0014;0.0017;0.0014;0.0000
Images/collar_design_labels/9d0624d531ae50d00daeaf2332262d01.jpg,collar_design_labels,0.9995;0.0001;0.0003;0.0001;0.0001
Images/collar_design_labels/821c02c360e27b12d51bfc67acea0e79.jpg,collar_design_labels,0.9747;0.0009;0.0000;0.0000;0.0243
Images/collar_design_labels/80c793d73f06b662d323b2cbf8fb7d49.jpg,collar_design_labels,0.9965;0.0004;0.0028;0.0003;0.0001
Images/collar_design_labels/6262c7da10194bdf76119f7239f0dd78.jpg,collar_design_labels,0.0313;0.0000;0.0001;0.9687;0.0000
Images/collar_design_labels/0b6bc74d1de755c3b1ad1ec34301b44d.jpg,collar_design_labels,0.9977;0.0002;0.0000;0.0003;0.0018
Images/collar_design_labels/b2c8db1a62c10ead5f19edd4bbd9486d.jpg,collar_design_labels,0.9944;0.0018;0.0002;0.0036;0.0000
Images/collar_design_labels/984cc7c65bd309c3db42bb97d3fc3325.jpg,collar_design_labels,0.0001;0.0001;0.9998;0.0001;0.0000
Images/collar_design_labels/67468fa0582c5e17536213b51c38bd46.jpg,collar_design_labels,0.9984;0.0008;0.0003;0.0002;0.0004
Images/collar_design_labels/f7bdb585ec48ba7e608f93f4f39b9601.jpg,collar_design_labels,0.0001;0.9999;0.0000;0.0000;0.0000
Images/collar_design_labels/3621b85ef68e3b691f7c6653d68fb05c.jpg,collar_design_labels,0.0256;0.9742;0.0002;0.0001;0.0000
Images/collar_design_labels/b15cc1695be43356655e8aa4b147cbd4.jpg,collar_design_labels,0.0007;0.0000;0.0000;0.0000;0.9993
Images/collar_design_labels/75a745a051c4211a72be429b9700521f.jpg,collar_design_labels,0.5938;0.0003;0.0003;0.4055;0.0001
Images/collar_design_labels/54d3b55c2027c192449e5bedc1061eb2.jpg,collar_design_labels,0.5799;0.3732;0.0029;0.0370;0.0070
Images/collar_design_labels/116d5e003e5de34f5a85f15005d7dc93.jpg,collar_design_labels,0.9998;0.0000;0.0002;0.0000;0.0000
Images/collar_design_labels/9112c294d3bc5c85bc1ec898d8dcba47.jpg,collar_design_labels,0.9988;0.0000;0.0010;0.0001;0.0000
Images/collar_design_labels/3b7f7f4d711865210b331d8390dcc04b.jpg,collar_design_labels,0.1460;0.0122;0.8391;0.0023;0.0003
Images/collar_design_labels/0a9a96f5e0d32530e886a3fc022c90b9.jpg,collar_design_labels,0.0003;0.9996;0.0001;0.0000;0.0000
Images/collar_design_labels/f7e65a3cb190599fda9a7b27d59733b3.jpg,collar_design_labels,0.0021;0.9879;0.0099;0.0001;0.0001
Images/collar_design_labels/76a51014a8870aa0f8ac03c4d533769e.jpg,collar_design_labels,0.0010;0.9989;0.0001;0.0000;0.0000
Images/collar_design_labels/8cf6bb7b5bfd51247498c86774ef8eaf.jpg,collar_design_labels,0.0315;0.9677;0.0008;0.0000;0.0000
Images/collar_design_labels/9c803661a700880a4bb612f9332c67f8.jpg,collar_design_labels,0.0055;0.0004;0.0000;0.0000;0.9941
Images/collar_design_labels/f2cc481d524fa54cfa2275803206671d.jpg,collar_design_labels,0.9995;0.0000;0.0003;0.0001;0.0001
Images/collar_design_labels/72bbb10e3a39bef1570b532d0f9579c6.jpg,collar_design_labels,0.0002;0.0000;0.0000;0.0000;0.9998
Images/collar_design_labels/9e005b2e0c0f9cb6eb4b499ab159b4e0.jpg,collar_design_labels,0.8008;0.1878;0.0010;0.0089;0.0015
Images/collar_design_labels/0892ff5e46de3d91334885a229dfd7db.jpg,collar_design_labels,0.0569;0.0001;0.0045;0.9385;0.0000
Images/collar_design_labels/8e1bfd50d31e7f4e66708a72b0ea59d1.jpg,collar_design_labels,0.9872;0.0015;0.0001;0.0111;0.0000
Images/collar_design_labels/afed882c49a7f1c32b53c898255ae0f4.jpg,collar_design_labels,0.0165;0.9831;0.0003;0.0000;0.0000
Images/collar_design_labels/4a9f4c2876ffdcedadf2c3495791f2a0.jpg,collar_design_labels,0.0002;0.0002;0.9995;0.0001;0.0000
Images/collar_design_labels/525e5d2c7e59ea11e791058dd7674897.jpg,collar_design_labels,0.9984;0.0000;0.0001;0.0015;0.0000
Images/collar_design_labels/dd72fa42dc15e9725ca8203bdd6f74b6.jpg,collar_design_labels,0.9963;0.0000;0.0001;0.0000;0.0036
Images/collar_design_labels/5f9a7ca6821990b49d14e4c652a00a31.jpg,collar_design_labels,0.0030;0.0000;0.0000;0.0000;0.9970
Images/collar_design_labels/b7017a86fa9ab6a34bf2743da65072d7.jpg,collar_design_labels,0.2817;0.0002;0.0000;0.0000;0.7181
Images/collar_design_labels/08e5d51835eac66e783642a418334c36.jpg,collar_design_labels,0.0000;0.9983;0.0017;0.0000;0.0000
Images/collar_design_labels/a2f2c1eebbd66855e62fdc60de26f4cb.jpg,collar_design_labels,0.9994;0.0000;0.0000;0.0006;0.0000
Images/collar_design_labels/39e4d19422e275a4b794729713578ae4.jpg,collar_design_labels,0.0539;0.9456;0.0003;0.0002;0.0001
Images/collar_design_labels/e3e4ebc1ec811eeddbad111159432844.jpg,collar_design_labels,0.0001;0.9999;0.0000;0.0000;0.0000
Images/collar_design_labels/05a006c3cf541cb6e0d5483e292cda60.jpg,collar_design_labels,0.8041;0.0002;0.1941;0.0016;0.0000
Images/collar_design_labels/cb356f6acf2845e773e559a16345cca3.jpg,collar_design_labels,0.0001;0.0011;0.9987;0.0000;0.0000
Images/collar_design_labels/0fc5229944e1969de4734e49bb73d5d2.jpg,collar_design_labels,0.9946;0.0019;0.0000;0.0003;0.0031
Images/collar_design_labels/08ab7425a652e872cb82abd3829d6697.jpg,collar_design_labels,0.9992;0.0005;0.0001;0.0001;0.0001
Images/collar_design_labels/f23609c7f094d2a13e69b91c54c6aab3.jpg,collar_design_labels,0.9988;0.0000;0.0000;0.0011;0.0000
Images/collar_design_labels/db78e69dcf01431a70ab5440bc505deb.jpg,collar_design_labels,0.0011;0.0001;0.0000;0.0000;0.9988
Images/collar_design_labels/fb999f5334c9bc48eb99d41f1db8e172.jpg,collar_design_labels,0.0005;0.0005;0.9989;0.0001;0.0000
Images/collar_design_labels/60ad2a515471a857a1ad0af31dcc8d59.jpg,collar_design_labels,0.0023;0.9973;0.0004;0.0000;0.0000
Images/collar_design_labels/a87039e8119dac7811a49c844368df11.jpg,collar_design_labels,0.9971;0.0005;0.0000;0.0001;0.0024
Images/collar_design_labels/02323563d7e7ddb842775b1f708d2cde.jpg,collar_design_labels,0.0000;0.9955;0.0045;0.0000;0.0000
Images/collar_design_labels/a861f7b535a3b6a959284585e66bb081.jpg,collar_design_labels,0.0332;0.0001;0.0002;0.9665;0.0000
Images/collar_design_labels/3dda9873599ac572e77ddd071f2d2321.jpg,collar_design_labels,0.0006;0.0000;0.0000;0.0000;0.9993
Images/collar_design_labels/1437e12a4bd60162fbe834e69e5edeba.jpg,collar_design_labels,0.9980;0.0002;0.0016;0.0002;0.0001
Images/collar_design_labels/bb16281e1f8e658f1eb4f928ffc2ec10.jpg,collar_design_labels,0.9997;0.0001;0.0000;0.0001;0.0001
Images/collar_design_labels/2e633bb9e6fa62f93fcb618fed5e2bae.jpg,collar_design_labels,0.0167;0.0002;0.0000;0.0000;0.9831
Images/collar_design_labels/55b6a19a37d97817b8a338fbfba44a70.jpg,collar_design_labels,0.0014;0.0000;0.0000;0.0000;0.9986
Images/collar_design_labels/68868bb99aedbb35cfe9f83fe15a1b3e.jpg,collar_design_labels,0.0001;0.9991;0.0008;0.0000;0.0000
Images/collar_design_labels/982e89e4b8a2f580fa404182427b9790.jpg,collar_design_labels,0.0060;0.0001;0.0000;0.0000;0.9939
Images/collar_design_labels/8f95e12b9155703f75dd7655574abcd6.jpg,collar_design_labels,0.9849;0.0005;0.0001;0.0143;0.0002
Images/collar_design_labels/8e23616d40519d4be23d2e504c20d101.jpg,collar_design_labels,0.0041;0.9603;0.0355;0.0001;0.0000
Images/collar_design_labels/f09a301494f0240cd21d8b4b4b77ad61.jpg,collar_design_labels,0.1987;0.0005;0.0002;0.8006;0.0000
Images/collar_design_labels/c20852fa7fdd1b67fc44bac2b4f49a09.jpg,collar_design_labels,0.1051;0.8932;0.0016;0.0001;0.0000
Images/collar_design_labels/e0f884dce9c4ff45fecd51a5dab5bd87.jpg,collar_design_labels,0.0184;0.0209;0.0000;0.0001;0.9606
Images/collar_design_labels/5c9737007b006980d0686da5f23ef132.jpg,collar_design_labels,0.0421;0.9048;0.0530;0.0001;0.0000
Images/collar_design_labels/eb67997e2c6db4eaeb4cd4be7b3d2dc0.jpg,collar_design_labels,0.9948;0.0011;0.0021;0.0012;0.0007
Images/collar_design_labels/01b7e0261252703ace3fd02518e542c0.jpg,collar_design_labels,0.6149;0.0007;0.0000;0.0001;0.3844
Images/collar_design_labels/28f9577d8554c1e180f831df2c1cf8f6.jpg,collar_design_labels,0.0217;0.0000;0.0000;0.0001;0.9781
Images/collar_design_labels/f6e92e5ed25d1dca2131b1456992f358.jpg,collar_design_labels,0.0000;0.0000;0.9999;0.0000;0.0000
Images/collar_design_labels/3210c80f8d34783cd0ad77c89121fc8d.jpg,collar_design_labels,0.9942;0.0052;0.0005;0.0001;0.0001
Images/collar_design_labels/34638d7a5855679e9da9aa5e5b470759.jpg,collar_design_labels,0.9788;0.0040;0.0004;0.0005;0.0163
Images/collar_design_labels/80c042dccf7fc37559a3389a9ad9c928.jpg,collar_design_labels,0.0152;0.0000;0.0000;0.9848;0.0000
Images/collar_design_labels/eac1fdf91f77e562229c1e09be080644.jpg,collar_design_labels,0.0136;0.0012;0.0001;0.0001;0.9850
Images/collar_design_labels/7c5e7b5c5ea5eb2c1eb1fea3a000dd43.jpg,collar_design_labels,0.9988;0.0001;0.0000;0.0009;0.0001
Images/collar_design_labels/8f4e90176ce2136b931861dd30f9c69f.jpg,collar_design_labels,0.8099;0.1830;0.0064;0.0003;0.0005
Images/collar_design_labels/8571d50288a5bfeffebec883ca60cc77.jpg,collar_design_labels,0.6394;0.3595;0.0008;0.0001;0.0002
Images/collar_design_labels/6ec51fd9d6b4f631d9c61a6e631b16e3.jpg,collar_design_labels,0.0004;0.9511;0.0485;0.0001;0.0000
Images/collar_design_labels/79885f82560846bd4acaf11c4082f753.jpg,collar_design_labels,0.0005;0.9994;0.0001;0.0000;0.0000
Images/collar_design_labels/67d19ef0625d1459266c5b394b19fc2e.jpg,collar_design_labels,0.9982;0.0001;0.0002;0.0005;0.0011
Images/collar_design_labels/3f8c204aff01d9429ddd0d604476c1a1.jpg,collar_design_labels,0.0010;0.9984;0.0001;0.0005;0.0000
Images/collar_design_labels/f13691594a4cf2ced9bf33fe6e73f6b2.jpg,collar_design_labels,0.2367;0.0005;0.0001;0.7627;0.0000
Images/collar_design_labels/bc9bf7372262d8d4e742f6900bb3e7ed.jpg,collar_design_labels,0.9939;0.0005;0.0004;0.0052;0.0000
Images/collar_design_labels/2ff18b978e7982355f2e30c675c1b4d0.jpg,collar_design_labels,0.0011;0.9986;0.0003;0.0000;0.0000
Images/collar_design_labels/25727ca59efd3ab5865c1d6670f94219.jpg,collar_design_labels,0.9996;0.0001;0.0000;0.0003;0.0000
Images/collar_design_labels/d18ffb90cb4237895b63d59c489505f9.jpg,collar_design_labels,0.1200;0.0503;0.8293;0.0003;0.0001
Images/collar_design_labels/de820139c4f08ca1d84b2c2119494768.jpg,collar_design_labels,0.9985;0.0005;0.0000;0.0009;0.0001
Images/collar_design_labels/bfb520929b930e4673e3f957bd870c14.jpg,collar_design_labels,0.0036;0.0001;0.9961;0.0001;0.0000
Images/collar_design_labels/11d744f4bd941e847ed46de8d09195ff.jpg,collar_design_labels,0.0150;0.0000;0.0000;0.0000;0.9850
Images/collar_design_labels/102773c16fa522f1e7a7df030a6eb088.jpg,collar_design_labels,0.0001;0.0000;0.0000;0.0000;0.9999
Images/collar_design_labels/9f3ee61f1914ebd442976170b16b4b83.jpg,collar_design_labels,0.0024;0.9972;0.0003;0.0000;0.0000
Images/collar_design_labels/88e326260a08c00dd548aaf4107559c2.jpg,collar_design_labels,0.9983;0.0013;0.0001;0.0001;0.0002
Images/collar_design_labels/45b3cb54155bf60176456bd7d09289c0.jpg,collar_design_labels,0.6079;0.0002;0.0001;0.0005;0.3913
Images/collar_design_labels/49bf40b356996b1f6670b86c71fca7f5.jpg,collar_design_labels,0.9982;0.0009;0.0006;0.0001;0.0001
Images/collar_design_labels/4122b143591c9dfc2ed9dbc1f604bff8.jpg,collar_design_labels,0.8038;0.1955;0.0003;0.0001;0.0004
Images/collar_design_labels/202b74c050d82d4b24c70c7d589f3708.jpg,collar_design_labels,0.0282;0.9716;0.0001;0.0001;0.0000
Images/collar_design_labels/0f4fb2dc767f3f97ac8370f4765957dd.jpg,collar_design_labels,0.9889;0.0003;0.0001;0.0105;0.0002
Images/collar_design_labels/4e31b6684196edaf6f78689936ae9eac.jpg,collar_design_labels,0.9996;0.0002;0.0001;0.0001;0.0000
Images/collar_design_labels/2c007713484df892956763552e851e03.jpg,collar_design_labels,0.0749;0.0003;0.0002;0.9246;0.0000
Images/collar_design_labels/a21a6fafa125a260ebaaa388f4403e69.jpg,collar_design_labels,0.1139;0.0031;0.0003;0.0004;0.8824
Images/collar_design_labels/fce646a1e028193b8602747cd3dc3ef2.jpg,collar_design_labels,0.9744;0.0007;0.0012;0.0237;0.0000
Images/collar_design_labels/753f5a24b4e6694244f60d1551b80b2e.jpg,collar_design_labels,0.0109;0.0004;0.0001;0.0001;0.9885
Images/collar_design_labels/ea422eba21ffd679aec97821ff14dde5.jpg,collar_design_labels,0.0534;0.0001;0.0007;0.9457;0.0000
Images/collar_design_labels/8d519242dc1216279adec9063d060cf3.jpg,collar_design_labels,0.5268;0.4706;0.0001;0.0008;0.0018
Images/collar_design_labels/0b9410bebcbdd2195947c502c7184fe1.jpg,collar_design_labels,0.0001;0.0089;0.9909;0.0000;0.0000
Images/collar_design_labels/7d06db31306c2f318201616ed3b29e98.jpg,collar_design_labels,0.1029;0.0002;0.0000;0.0003;0.8966
Images/collar_design_labels/ed69b5d24fa839cc497c9b9c42cb7e44.jpg,collar_design_labels,0.0156;0.0006;0.0001;0.0001;0.9836
Images/collar_design_labels/7e21f67e562c1d43d0db0a67b7f8b7f7.jpg,collar_design_labels,0.0000;1.0000;0.0000;0.0000;0.0000
Images/collar_design_labels/15320c7fa8508a1ab0a7b91ce7b07a98.jpg,collar_design_labels,1.0000;0.0000;0.0000;0.0000;0.0000
Images/collar_design_labels/c5726eb2cc26d71829d8b5f1a8d0d331.jpg,collar_design_labels,0.0004;0.0012;0.9984;0.0000;0.0000
Images/collar_design_labels/839c4526b55f2745a7950ae24e9fbe4c.jpg,collar_design_labels,0.2090;0.0017;0.0009;0.7884;0.0001
Images/collar_design_labels/cf94389c2e61017731ceb76cc7f79103.jpg,collar_design_labels,0.0148;0.0013;0.0000;0.0001;0.9837
Images/collar_design_labels/53262bd40906ad80b010f390855e88b7.jpg,collar_design_labels,0.0008;0.0000;0.0000;0.0000;0.9991
Images/collar_design_labels/74c14544eb3e3096126d66ea7828c555.jpg,collar_design_labels,0.0048;0.9566;0.0385;0.0001;0.0000
Images/collar_design_labels/bdbef1d3978d5116d69cec58472808eb.jpg,collar_design_labels,0.0054;0.0082;0.9821;0.0042;0.0001
Images/collar_design_labels/1c053f920838c189a7b78e4694960f4c.jpg,collar_design_labels,0.8669;0.1308;0.0011;0.0007;0.0005
Images/collar_design_labels/f95f66f22dd65940c4383d04fb66d375.jpg,collar_design_labels,0.0000;0.0005;0.9995;0.0000;0.0000
Images/collar_design_labels/0cd62727998b3639a5e0cf67b4b9357c.jpg,collar_design_labels,0.9872;0.0011;0.0005;0.0110;0.0003
Images/collar_design_labels/79389709c3e6c3486057f1a4266f6143.jpg,collar_design_labels,0.9995;0.0000;0.0003;0.0001;0.0001
Images/collar_design_labels/0b3c647b9ddf82524d32c6b2c479e6fb.jpg,collar_design_labels,0.9936;0.0036;0.0018;0.0003;0.0007
Images/collar_design_labels/2b1d66b2e57fa0d800e3b25546e316fb.jpg,collar_design_labels,0.9917;0.0022;0.0001;0.0055;0.0006
Images/collar_design_labels/ce0864e82c2d3d41819c23207c81a66a.jpg,collar_design_labels,0.0120;0.0001;0.0000;0.0000;0.9878
Images/collar_design_labels/ca520afb5cc9df67d011853ddb0ff021.jpg,collar_design_labels,0.0543;0.0003;0.0000;0.0000;0.9454
Images/collar_design_labels/94602ce523909e0ebb7111d19d2b5127.jpg,collar_design_labels,0.3198;0.6781;0.0009;0.0006;0.0007
Images/collar_design_labels/0c199920400b5688580f82f3054bdd6b.jpg,collar_design_labels,0.0480;0.9482;0.0037;0.0000;0.0000
Images/collar_design_labels/531bddf61f394db97f75c9292c18a422.jpg,collar_design_labels,0.2583;0.0013;0.3018;0.4385;0.0002
Images/collar_design_labels/c481276610604c3dfccdded2b2e25549.jpg,collar_design_labels,0.1400;0.0003;0.0000;0.0000;0.8597
Images/collar_design_labels/39f5e5de3b52bdff45c3830f6090ad5f.jpg,collar_design_labels,0.1530;0.3444;0.5009;0.0016;0.0001
Images/collar_design_labels/d5b2bb5924aa3fdc6ad4096e87ff74a1.jpg,collar_design_labels,0.9636;0.0000;0.0002;0.0362;0.0000
Images/collar_design_labels/823902764da5f26604834ab8761057f5.jpg,collar_design_labels,0.0001;0.0004;0.9994;0.0001;0.0000
Images/collar_design_labels/2906173920945cc6538580bff0d686c5.jpg,collar_design_labels,0.0001;0.0007;0.9991;0.0001;0.0000
Images/collar_design_labels/ddf65ac177329935dee14a058c2e874b.jpg,collar_design_labels,0.0074;0.0001;0.0000;0.0000;0.9925
Images/collar_design_labels/d8cb4d326253cddc6f1d028d651e0c17.jpg,collar_design_labels,0.0144;0.0566;0.0020;0.9270;0.0000
Images/collar_design_labels/d5f250075cb52772da8fce07f09e4eec.jpg,collar_design_labels,0.1007;0.8990;0.0002;0.0001;0.0000
Images/collar_design_labels/fd980c023f05d140b8a7e3a10a5c4855.jpg,collar_design_labels,0.0003;0.0000;0.0000;0.0000;0.9997
Images/collar_design_labels/3a6b477b9d55aeb6a9da8f8b1d638621.jpg,collar_design_labels,0.9984;0.0002;0.0000;0.0010;0.0003
Images/collar_design_labels/5774edf8bedcd9845d557dbdc250b399.jpg,collar_design_labels,0.0329;0.0000;0.0000;0.0000;0.9670
Images/collar_design_labels/2cfe1855795e31322738ac2cb110b744.jpg,collar_design_labels,0.0003;0.9997;0.0000;0.0000;0.0000
Images/collar_design_labels/4634bc93d555496a754624c53fb6e939.jpg,collar_design_labels,0.0004;0.0000;0.0000;0.0000;0.9996
Images/collar_design_labels/051fcbbe133b12fd394c228a06a63d92.jpg,collar_design_labels,0.0008;0.0000;0.0000;0.0000;0.9992
Images/collar_design_labels/92e0bccd4230c3b462c2deda54e2368d.jpg,collar_design_labels,0.8969;0.0007;0.0034;0.0990;0.0000
Images/collar_design_labels/8b12e2ada11d3b8f2141f9ea5b50efa8.jpg,collar_design_labels,0.0003;0.9997;0.0000;0.0000;0.0000
Images/collar_design_labels/abe6443ed8577465327e9f0db2841a19.jpg,collar_design_labels,0.0003;0.0000;0.9996;0.0000;0.0000
Images/collar_design_labels/4f297e7a700f74aeb7aa127d1beef170.jpg,collar_design_labels,0.0205;0.0000;0.0000;0.9795;0.0000
Images/collar_design_labels/ce88264b16949237b6e4df1b91769076.jpg,collar_design_labels,0.0467;0.0006;0.0000;0.0000;0.9526
Images/collar_design_labels/8a5467d5f24321d8609887c53af79ce3.jpg,collar_design_labels,0.9998;0.0001;0.0000;0.0002;0.0000
Images/collar_design_labels/a5c33c3ca734aedc474df61b772888fb.jpg,collar_design_labels,0.9998;0.0000;0.0001;0.0001;0.0000
Images/collar_design_labels/ca5561eea1757819f0e2c1f3b9aeb410.jpg,collar_design_labels,0.0000;0.0002;0.9997;0.0000;0.0000
Images/collar_design_labels/a94751c467e55a3863082eceb533b39d.jpg,collar_design_labels,0.0005;0.0000;0.0000;0.0000;0.9995
Images/collar_design_labels/3f0c7356196b2c88eb3b74eb0fb92524.jpg,collar_design_labels,0.9966;0.0020;0.0000;0.0013;0.0001
Images/collar_design_labels/58b18b2fddc461ad40d25004452831da.jpg,collar_design_labels,0.9991;0.0003;0.0001;0.0001;0.0003
Images/collar_design_labels/c8f7f7d6ef9b5f4da54bd03cbd4520f5.jpg,collar_design_labels,0.0003;0.0007;0.9989;0.0000;0.0000
Images/collar_design_labels/8dec0910eb82e914e19684612f17165f.jpg,collar_design_labels,0.0069;0.0000;0.0000;0.0000;0.9930
Images/collar_design_labels/8c47202f3e1ac39dddbfaffe4e911cdb.jpg,collar_design_labels,0.9304;0.0003;0.0000;0.0000;0.0693
Images/collar_design_labels/bf7558f759b61627cb42f87834692775.jpg,collar_design_labels,0.0000;0.9987;0.0012;0.0000;0.0000
Images/collar_design_labels/f79aa8b67d7c4195a8ab50a7bd40e16b.jpg,collar_design_labels,0.0000;0.0000;0.0000;0.9999;0.0000
Images/collar_design_labels/f31d90f02f2390a59fe69fe5f64f0fc1.jpg,collar_design_labels,0.9980;0.0002;0.0001;0.0000;0.0017
Images/collar_design_labels/1f3726c6b8c76aad5dc3db181426d079.jpg,collar_design_labels,0.0005;0.0000;0.0000;0.0000;0.9995
Images/collar_design_labels/8f205807aa1ece4cf136a0a63e6ab241.jpg,collar_design_labels,0.0301;0.0001;0.0000;0.0000;0.9697
Images/collar_design_labels/d53c3e101784af9736d7e6635016c632.jpg,collar_design_labels,0.0288;0.0001;0.0000;0.0001;0.9710
Images/collar_design_labels/7473b19259eea32dfc398376423af4f1.jpg,collar_design_labels,0.9986;0.0001;0.0012;0.0001;0.0000
